TimeStemp;grDataTime;W_GD;W_Yaw_CCW;W_Yaw_CW;W_Gen_APower;W_AcPower;W_Gen_Tor;W_Gen_Tor_Set;W_Nac_WS;W_NAC_WD;W_NAC_VD;W_Yaw_Pos;W_Pitch1;W_Pitch1_Set;W_Pitch2;W_Pitch2_Set;W_Pitch3;W_Pitch3_Set;W_Gen_SP;W_Rotor_SP;W_Nac_AccX;W_Nac_AccY;W_Nac_AccZ;W_Rotor_Pos;Acc2X;Acc2Y;Acc2Z;Temp2;Acc3X;Acc3Y;Acc3Z;Temp3;Acc1X;Acc1Y;Acc1Z;Temp1;Bl2_I_1M;Bl2_O_1M;Bl2_I_12M;Bl2_O_12M;Bl2_T_12M;Bl2_I_20M;Bl2_O_20M;Bl2_T_20M;Bl2_I_30M;Bl2_O_30M;Bl2_T_30M;Bl2_I_40M;Bl2_O_40M;Bl2_T_40M;Bl2_I_50M;Bl2_O_50M;Bl2_T_50M;Bl3_I_1M;Bl3_O_1M;Bl3_I_12M;Bl3_O_12M;Bl3_T_12M;Bl3_I_25M;Bl3_O_25M;Bl3_T_25M;Bl3_I_46M;Bl3_O_46M;Bl3_T_46M;Bl1_I_1M;Bl1_O_1M;Bl1_I_12M;Bl1_O_12M;Bl1_T_12M;Bl1_I_25M;Bl1_25M;Bl1_T_25M;Bl1_I_46M;Bl1_O_46M;Bl1_T_46M;Bl2_B1_1M;Bl2_B2_1M;Bl2_B4_1M;Bl2_B5_1M;Bl2_B1_12M;Bl2_B2_12M;Bl2_B4_12M;Bl2_B5_12M;Bl2_B1_20M;Bl2_B3_20M;Bl2_B4_20M;Bl2_B6_20M;Bl2_B1_30M;Bl2_B3_30M;Bl2_B4_30M;Bl2_B6_30M;Bl2_B1_40M;Bl2_B3_40M;Bl2_B4_40M;Bl2_B6_40M;Bl2_B1_50M;Bl2_B3_50M;Bl2_B4_50M;Bl2_B6_50M;Bl3_B1_1M;Bl3_B2_1M;Bl3_B3_1M;Bl3_B4_1M;Bl3_B1_12M;Bl3_B2_12M;Bl3_B3_12M;Bl3_B4_12M;Bl3_B1_25M;Bl3_B2_25M;Bl3_B3_25M;Bl3_B4_25M;Bl3_B1_46M;Bl3_B2_46M;Bl3_B3_46M;Bl3_B4_46M;Bl1_B1_1M;Bl1_B2_1M;Bl1_B3_1M;Bl1_B4_1M;Bl1_B1_12M;Bl1_B2_12M;Bl1_B3_12M;Bl1_B4_12M;Bl1_B1_25M;Bl1_B2_25M;Bl1_B3_25M;Bl1_B4_25M;Bl1_B1_46M;Bl1_B2_46M;Bl1_B3_46M;Bl1_B4_46M;Bl2_S1_12M0;Bl2_S1_12M1;Bl2_S2_12M0;Bl2_S2_12M1;Bl2_S1_20M0;Bl2_S1_20M1;Bl2_S2_20M0;Bl2_S2_20M1;Bl2_S1_30M0;Bl2_S1_30M1;Bl2_S2_30M0;Bl2_S2_30M1;Bl2_S1_40M0;Bl2_S1_40M1;Bl2_S2_40M0;Bl2_S2_40M1;Bl2_S1_50M0;Bl2_S1_50M1;Bl2_S2_50M0;Bl2_S2_50M1;Bl3_S1_12M0;Bl3_S1_12M1;Bl3_S1_12M1;Bl3_S2_12M1;Bl3_S1_25M0;Bl3_S1_25M1;Bl3_S2_25M0;Bl3_S2_25M1;Bl3_S1_46M0;Bl3_S1_46M1;Bl3_S2_46M0;Bl3_S2_46M1;Bl1_S1_12M0;Bl1_S1_12M1;Bl1_S2_12M0;Bl1_S2_12M1;Bl1_S1_25M0;Bl1_S1_25M1;Bl1_S2_25M0;Bl1_S2_25M1;Bl1_S1_46M0;Bl1_S1_46M1;Bl1_S2_46M0;Bl1_S2_46M1;M_Main_WS;M_Ref_WS;M_Tip_WS;M_Main_WD;M_Press;M_Temp;M_Humi;Power
2018-04-08_15:29:06.243;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17239;15743;8109;21842;19473;-10982;-6727;-19269;25882;-21512;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15372;13911;-14550;13312;-12042;18099;-9864;17551;-6387;-14941;-6063;3394;-1271;0;-1249;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1929;-12845;376;-11522;-402;-9109;2748;-8326;3730;-6147;6688;-5767;10386;-15096;-3043;-15474;-2401;0;0;-11735;872;-10313;3842;-9233;3464;0;6747;-6144;6720;-15355;-10568;-15462;-11030;-5917;-870;-6153;-1505;3164;8217;3433;8040;13161;18042;14025;16558;0;0;0;0;-15434;-11079;3688;8440;-6135;-1539;13225;17624;12800;17490;10989;16168;-15130;-13536;2452;4016;-6081;-1450;13464;17821;0;18086;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.263;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17696;15743;8109;22224;19473;-10982;-6727;-19269;25504;-20771;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15372;13911;-14550;13313;-12042;18099;-9864;17551;-6386;-14942;-6063;3394;-1271;0;-1250;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1929;-12845;376;-11522;-402;-9110;2748;-8326;3737;-6146;6687;-5768;10394;-15096;-3043;-15474;-2401;0;0;-11736;872;-10313;3842;-9234;3463;0;6747;-6144;6720;-15355;-10568;-15462;-11030;-5917;-869;-6153;-1504;3164;8217;3433;8040;13161;18042;14025;16559;0;0;0;0;-15434;-11079;3688;8440;-6135;-1539;13225;17624;12799;17490;10973;19551;-15130;-13536;2451;4016;-6082;-1450;13464;17821;0;18087;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.283;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17696;15743;8109;22224;18464;-10982;-7072;-19269;27015;-20771;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15372;13911;-14550;13313;-12042;18099;-9864;17551;-6386;-14942;-6063;3394;-1270;0;-1250;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1928;-12845;376;-11522;1255;-9112;2748;-8327;3738;-6148;6686;-5769;10383;-15095;-3043;-15474;-2401;0;0;-11736;872;-10312;3843;-9234;3463;0;6749;-6143;6719;-15356;-10568;-15462;-11030;-5917;-869;-6153;-1504;3164;8217;3433;8040;13161;18042;14025;16559;0;0;0;0;-15434;-11079;3688;8440;-6135;-1539;13225;17624;12799;17490;10950;19949;-15130;-13536;2451;4016;-6082;-1450;13463;17821;0;18087;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.303;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17696;16271;8109;22224;17459;-11430;-7072;-19269;25504;-19665;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15372;13911;-14550;13313;-12041;18099;-9864;17551;-6386;-14941;-6064;3394;-1270;0;-1250;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1928;-12845;375;-11522;-357;-9111;2748;-8327;3716;-6146;6686;-5770;10387;-15095;-3043;-15475;-2401;0;0;-11736;872;-10312;3843;-9235;3463;0;6749;-6143;6719;-15355;-10568;-15462;-11030;-5917;-869;-6153;-1504;3163;8217;3433;8041;13160;18042;14025;16559;0;0;0;0;-15434;-11079;3688;8440;-6136;-1539;13225;17624;12799;17490;11011;17597;-15130;-13536;2451;4016;-6082;-1450;13464;17819;0;18087;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.323;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17696;16271;8109;21842;18130;-10534;-7072;-19269;26259;-18924;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15372;13911;-14550;13313;-12041;18099;-9865;17551;-6385;-14942;-6064;3394;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1928;-12845;377;-11522;-378;-9109;2748;-8327;3723;-6145;6686;-5770;10388;-15095;-3042;-15475;-2401;0;0;-11737;871;-10312;3843;-9235;3463;0;6749;-6143;6719;-15356;-10567;-15462;-11030;-5917;-869;-6152;-1504;3163;8217;3433;8041;13160;18042;14025;16560;0;0;0;0;-15434;-11079;3688;8440;-6136;-1539;13225;17624;12799;17490;11006;19933;-15130;-13536;2451;4016;-6082;-1451;13464;17821;0;18088;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.343;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17239;15743;6075;21842;17459;-10534;-6727;-19269;25882;-18553;21899;-19778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13313;-12041;18099;-9865;17551;-6385;-14942;-6065;3394;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1928;-12846;372;-11521;1150;-9110;2748;-8327;3732;-6144;6686;-5771;10390;-15094;-3042;-15475;-2401;0;0;-11737;871;-10311;3844;-9235;3462;0;6749;-6143;6719;-15356;-10567;-15462;-11030;-5917;-870;-6152;-1504;3163;8217;3433;8041;13160;18041;14025;16560;0;0;0;0;-15435;-11079;3688;8440;-6136;-1539;13226;17624;12799;17490;10952;19888;-15129;-13536;2451;4016;-6082;-1451;13465;17821;0;18088;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.363;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18149;15743;8109;22224;17459;-10085;-6727;-18827;25504;-17817;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13313;-12041;18099;-9865;17551;-6385;-14942;-6065;3394;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2895;-15150;-1928;-12846;382;-11521;-368;-9109;2747;-8327;3751;-6146;6686;-5771;10386;-15094;-3042;-15475;-2401;0;0;-11738;871;-10311;3844;-9236;3462;0;6749;-6143;6719;-15356;-10567;-15462;-11030;-5918;-870;-6152;-1504;3163;8217;3432;8042;13160;18042;14024;16560;0;0;0;0;-15435;-11079;3688;8441;-6136;-1539;13226;17624;12799;17490;10943;16900;-15129;-13536;2451;4016;-6082;-1451;13463;17823;0;18088;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.383;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18601;15743;8109;21844;17459;-9637;-7072;-18827;24749;-17076;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13313;-12041;18098;-9865;17551;-6385;-14942;-6065;3394;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2896;-15150;-1928;-12846;369;-11521;1135;-9109;2747;-8327;3723;-6146;6687;-5771;10377;-15094;-3042;-15476;-2401;0;0;-11738;870;-10311;3844;-9236;3462;0;6749;-6143;6719;-15356;-10567;-15462;-11030;-5918;-870;-6153;-1504;3163;8217;3432;8042;13160;18042;14024;16561;0;0;0;0;-15435;-11080;3688;8441;-6136;-1539;13226;17624;12799;17490;10974;18892;-15130;-13536;2451;4016;-6083;-1451;13464;17822;0;18089;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.403;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17696;14693;8109;21844;17124;-9189;-6727;-19269;25126;-16335;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13313;-12041;18098;-9865;17551;-6385;-14942;-6065;3394;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2896;-15149;-1928;-12846;365;-11521;-362;-9111;2747;-8327;3716;-6145;6688;-5771;10389;-15093;-3042;-15476;-2401;0;0;-11738;870;-10310;3845;-9236;3462;0;6749;-6143;6719;-15356;-10567;-15462;-11029;-5918;-870;-6153;-1504;3163;8217;3432;8042;13160;18042;14024;16561;0;0;0;0;-15435;-11080;3689;8441;-6136;-1539;13226;17624;12799;17490;10922;19621;-15130;-13536;2451;4016;-6083;-1451;13464;17823;0;18089;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.423;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16334;14693;8109;21844;16785;-9637;-6727;-18827;24377;-15964;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14942;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2896;-15149;-1928;-12846;378;-11521;-385;-9110;2746;-8327;2473;-6145;6689;-5771;10384;-15093;-3041;-15476;-2402;0;0;-11738;870;-10310;3845;-9237;3462;0;6749;-6143;6719;-15355;-10567;-15463;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8042;13159;18042;14024;16561;0;0;0;0;-15435;-11080;3689;8441;-6136;-1540;13226;17624;12800;17490;10983;19275;-15130;-13536;2451;4016;-6083;-1451;13463;17823;0;18089;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.443;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16334;14693;8109;21844;17459;-9637;-7072;-18827;24749;-15594;21563;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14942;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15730;-2896;-15149;-1928;-12847;372;-11521;875;-9111;2746;-8327;3725;-6144;6689;-5771;10387;-15093;-3041;-15477;-2402;0;0;-11739;870;-10310;3845;-9238;3462;0;6749;-6143;6719;-15355;-10567;-15463;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8042;13159;18043;14024;16561;0;0;0;18088;-15435;-11080;3689;8441;-6136;-1540;13226;17624;12800;17491;10916;16959;-15130;-13536;2451;4016;-6083;-1451;13463;17823;0;18089;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.463;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15881;13643;8109;21844;17794;-9637;-6727;-19269;25126;-15964;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15731;-2896;-15149;-1928;-12847;361;-11521;1138;-9111;2746;-8327;3708;-6146;6690;-5771;10380;-15093;-3041;-15477;-2402;0;0;-11739;870;-10309;3845;-9238;3462;0;6749;-6143;6719;-15355;-10567;-15463;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8042;13159;18043;14024;16561;0;0;0;18088;-15435;-11080;3689;8441;-6136;-1540;13226;17624;12801;17491;11017;15852;-15130;-13536;2451;4016;-6083;-1451;13464;17821;0;18089;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.483;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14972;14693;8109;21844;17794;-9637;-6727;-19269;26259;-15964;21563;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15731;-2896;-15149;-1928;-12847;372;-11521;1201;-9110;2746;-8326;3728;-6148;6691;-5770;10385;-15092;-3041;-15477;-2402;0;0;-11740;869;-10309;3845;-9239;3461;0;6749;-6143;6719;-15356;-10567;-15463;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8043;13159;18043;14024;16561;0;0;0;18088;-15435;-11080;3689;8441;-6136;-1539;13226;17624;12801;17491;10997;19939;-15130;-13536;2451;4016;-6083;-1450;13464;17824;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.503;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14519;14693;8109;22230;17794;-10085;-7072;-19269;25882;-15594;21899;-19778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15731;-2896;-15149;-1928;-12847;372;-11521;1201;-9110;2746;-8326;3732;-6148;6691;-5770;10381;-15092;-3041;-15477;-2402;0;0;-11740;869;-10309;3846;-9240;3461;0;6749;-6143;6719;-15355;-10567;-15463;-11029;-5918;-870;-6153;-1503;3162;8218;3432;8043;13159;18043;14024;16561;0;0;0;18088;-15435;-11080;3689;8441;-6136;-1539;13226;17623;12801;17491;11004;17904;-15130;-13536;2451;4016;-6082;-1450;13464;17822;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.523;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14972;14693;8109;21844;17794;-10085;-7072;-19269;26637;-15228;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1269;0;-1251;0;0;0;0;0;0;0;0;0;-15731;-2896;-15149;-1928;-12848;377;-11520;-367;-9112;2747;-8325;3732;-6148;6692;-5770;10383;-15092;-3041;-15477;-2402;0;0;-11740;869;-10308;3846;-9240;3461;0;6747;-6142;6719;-15356;-10567;-15463;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8043;13159;18043;14024;16560;0;0;0;18088;-15435;-11080;3689;8441;-6136;-1539;13226;17623;12801;17491;11007;18251;-15130;-13536;2452;4016;-6082;-1450;13463;17822;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.543;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15429;14693;8109;21844;16785;-10982;-7072;-18827;27015;-15228;21899;-19778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1269;0;-1252;0;0;0;0;0;0;0;0;0;-15731;-2896;-15148;-1928;-12848;376;-11519;-376;-9111;2747;-8325;3728;-6146;6692;-5769;10377;-15092;-3041;-15478;-2402;0;0;-11740;869;-10308;3846;-9241;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11029;-5918;-870;-6153;-1504;3162;8218;3432;8043;13159;18043;14024;16560;0;0;0;18088;-15435;-11079;3688;8441;-6135;-1539;13226;17623;12801;17491;11012;19239;-15130;-13536;2451;4016;-6082;-1450;13463;17821;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.563;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15429;14693;8109;21844;17459;-10085;-6727;-19269;26637;-14858;21899;-19778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15732;-2896;-15148;-1928;-12849;364;-11519;-362;-9113;2747;-8324;3734;-6148;6693;-5769;10393;-15092;-3041;-15478;-2402;0;0;-11741;869;-10308;3846;-9241;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11029;-5918;-870;-6153;-1504;3162;8217;3432;8042;13159;18043;14025;16560;0;0;0;18088;-15435;-11079;3689;8441;-6135;-1539;13226;17623;12801;17492;10982;16164;-15130;-13536;2451;4016;-6082;-1450;13463;17821;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.583;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16334;15743;8109;21844;17459;-10982;-6727;-18827;26637;-14858;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14552;13313;-12041;18098;-9866;17551;-6385;-14943;-6065;3395;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15732;-2896;-15148;-1928;-12849;378;-11519;1233;-9112;2748;-8324;2579;-6149;6693;-5769;10387;-15091;-3041;-15478;-2402;0;0;-11741;869;-10308;3846;-9241;3461;0;6747;-6142;6719;-15355;-10567;-15463;-11029;-5918;-870;-6152;-1504;3162;8217;3432;8042;13159;18043;14025;16560;0;0;0;18088;-15435;-11079;3689;8441;-6135;-1539;13226;17623;12801;17492;10999;16900;-15130;-13536;2451;4016;-6081;-1450;13464;17822;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.603;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17239;15743;8109;21844;17459;-10085;-7072;-18827;26637;-14117;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13314;-12041;18098;-9865;17551;-6385;-14942;-6065;3395;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15732;-2896;-15147;-1928;-12849;373;-11518;-380;-9113;2748;-8323;3729;-6149;6694;-5768;10385;-15091;-3041;-15478;-2402;0;0;-11741;869;-10308;3846;-9242;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11029;-5918;-870;-6152;-1504;3162;8217;3432;8042;13160;18043;14024;16560;0;0;0;18088;-15435;-11078;3689;8441;-6135;-1539;13226;17622;12802;17492;10985;17600;-15130;-13536;2451;4016;-6081;-1449;13464;17822;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.623;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18601;14693;8109;21844;17459;-10085;-6727;-18827;26259;-14487;21899;-19778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13314;-12041;18098;-9865;17551;-6385;-14942;-6065;3395;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15733;-2896;-15147;-1928;-12850;382;-11518;-404;-9115;2749;-8322;4610;-6148;6695;-5768;10392;-15091;-3041;-15478;-2402;0;0;-11741;869;-10308;3845;-9242;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11030;-5918;-870;-6152;-1504;3162;8217;3432;8042;13160;18043;14025;16560;0;0;0;18088;-15435;-11078;3689;8441;-6135;-1539;13226;17622;12802;17492;10993;16956;-15130;-13536;2452;4016;-6081;-1449;13464;17823;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.643;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18601;14693;8109;22230;16785;-10085;-6727;-19269;26637;-14487;21563;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13314;-12041;18098;-9865;17551;-6385;-14942;-6065;3395;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15733;-2895;-15146;-1928;-12850;380;-11517;-376;-9113;2749;-8322;3735;-6150;6695;-5767;10388;-15091;-3041;-15478;-2402;0;0;-11741;869;-10308;3845;-9242;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11030;-5918;-870;-6152;-1504;3163;8218;3433;8042;13160;18043;14024;16560;0;0;0;18088;-15435;-11078;3689;8441;-6134;-1539;13226;17622;12802;17492;10978;15455;-15130;-13536;2451;4016;-6081;-1449;13463;17822;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2018-04-08_15:29:06.663;0/0/0 0:0:0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18149;14693;8109;22230;17459;-10085;-6727;-19269;27015;-15228;21899;-19291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15371;13910;-14551;13314;-12042;18098;-9865;17551;-6385;-14942;-6065;3394;-1268;0;-1252;0;0;0;0;0;0;0;0;0;-15733;-2895;-15146;-1929;-12850;381;-11517;-371;-9114;2749;-8321;2550;-6151;6696;-5766;10384;-15091;-3041;-15478;-2402;0;0;-11741;869;-10308;3845;-9242;3461;0;6747;-6142;6719;-15355;-10567;-15462;-11030;-5918;-870;-6152;-1505;3163;8218;3433;8041;13160;18043;14024;16559;0;0;0;18088;-15435;-11077;3689;8441;-6134;-1539;13227;17621;12803;17491;11011;16576;-15130;-13536;2451;4016;-6081;-1449;13463;17823;0;18090;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
